index,dataset,expID,base_model,meta_model,preproc_model,results_dir_path,model_time,postproc_time,preproc_time
ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=661502897_hash=1d611ce1_2023.09.16-14.31,ACSEmployment,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=661502897_hash=1d611ce1_2023.09.16-14.31.22,26.89,0.335,697.958
ACSEmployment_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=178367408_hash=33202516_2023.09.11-11.14,ACSEmployment,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=178367408_hash=33202516_2023.09.11-11.14.57,2403.607,43.172,
ACSEmployment_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=917699765_hash=9758189e_2023.09.15-10.46,ACSEmployment,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=917699765_hash=9758189e_2023.09.15-10.46.29,3929.679,15.961,
ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=13087431_hash=2c17bef2_2023.09.16-06.59,ACSEmployment,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=13087431_hash=2c17bef2_2023.09.16-06.59.21,82.037,1.777,750.871
ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=785935141_hash=1d611ce1_2023.09.14-09.38,ACSEmployment,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=785935141_hash=1d611ce1_2023.09.14-09.38.55,2916.403,0.323,724.791
ACSEmployment_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=430664421_hash=0ad6c93f_2023.09.16-04.42,ACSEmployment,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=430664421_hash=0ad6c93f_2023.09.16-04.42.48,1867.182,327.734,
ACSEmployment_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=300141979_hash=50e53108_2023.09.15-09.03,ACSEmployment,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=300141979_hash=50e53108_2023.09.15-09.03.54,123.036,9.616,761.196
ACSEmployment_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=862475256_hash=d6cc83c3_2023.09.12-12.40,ACSEmployment,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=862475256_hash=d6cc83c3_2023.09.12-12.40.49,42.681,0.529,
ACSEmployment_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=604075834_hash=2d6f5224_2023.09.13-09.27,ACSEmployment,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=604075834_hash=2d6f5224_2023.09.13-09.27.06,1389.039,0.393,
ACSEmployment_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=604075838_hash=2d6f5224_2023.09.13-10.01,ACSEmployment,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=604075838_hash=2d6f5224_2023.09.13-10.01.17,1642.844,1.308,
ACSEmployment_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=610650133_hash=49ce25d0_2023.09.15-19.30,ACSEmployment,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=610650133_hash=49ce25d0_2023.09.15-19.30.51,614.62,0.576,
ACSEmployment_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=540023886_hash=d1d0e024_2023.09.11-13.04,ACSEmployment,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=540023886_hash=d1d0e024_2023.09.11-13.04.57,6093.425,15.494,
ACSEmployment_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=178367391_hash=33202516_2023.09.11-10.35,ACSEmployment,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=178367391_hash=33202516_2023.09.11-10.35.44,1349.683,1.728,
ACSEmployment_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=473450595_hash=33202516_2023.09.12-17.36,ACSEmployment,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=473450595_hash=33202516_2023.09.12-17.36.15,1570.116,12.763,
ACSEmployment_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=991748803_hash=d6cc83c3_2023.09.11-10.02,ACSEmployment,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=991748803_hash=d6cc83c3_2023.09.11-10.02.41,47.943,0.52,
ACSEmployment_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=430664429_hash=0ad6c93f_2023.09.16-06.03,ACSEmployment,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=430664429_hash=0ad6c93f_2023.09.16-06.03.44,206.427,46.105,
ACSEmployment_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=610650134_hash=49ce25d0_2023.09.15-19.43,ACSEmployment,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=610650134_hash=49ce25d0_2023.09.15-19.43.20,894.166,0.574,
ACSEmployment_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=903651618_hash=2d6f5224_2023.09.14-20.27,ACSEmployment,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=903651618_hash=2d6f5224_2023.09.14-20.27.14,1555.386,0.416,
ACSEmployment_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=798499228_hash=9758189e_2023.09.11-10.15,ACSEmployment,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=798499228_hash=9758189e_2023.09.11-10.15.50,2064.771,13.325,
ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=785935142_hash=1d611ce1_2023.09.14-09.40,ACSEmployment,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=785935142_hash=1d611ce1_2023.09.14-09.40.48,1540.542,0.332,1086.633
ACSEmployment_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=346768508_hash=6d081cab_2023.09.14-07.24,ACSEmployment,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=346768508_hash=6d081cab_2023.09.14-07.24.08,21618.088,117.103,768.856
ACSEmployment_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=868050227_hash=cd83fcfe_2023.09.14-17.23,ACSEmployment,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=868050227_hash=cd83fcfe_2023.09.14-17.23.06,16.781,2.423,
ACSEmployment_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=370169425_hash=50e53108_2023.09.12-07.24,ACSEmployment,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=370169425_hash=50e53108_2023.09.12-07.24.18,213.412,8.018,713.413
ACSEmployment_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=425503179_hash=59fdc808_2023.09.16-16.06,ACSEmployment,"NN, CR",NN,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=425503179_hash=59fdc808_2023.09.16-16.06.13,592.583,9.071,2.538
ACSEmployment_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=891300755_hash=01d72511_2023.09.15-04.43,ACSEmployment,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=891300755_hash=01d72511_2023.09.15-04.43.53,3476.388,78.049,2.471
ACSEmployment_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=901769064_hash=cf2164ea_2023.09.12-03.43,ACSEmployment,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=901769064_hash=cf2164ea_2023.09.12-03.43.16,117.075,0.378,2.255
ACSEmployment_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=665510069_hash=a93c7ed2_2023.09.15-14.40,ACSEmployment,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=665510069_hash=a93c7ed2_2023.09.15-14.40.20,90685.273,51.351,
ACSEmployment_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=932336254_hash=49ce25d0_2023.09.14-21.57,ACSEmployment,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=932336254_hash=49ce25d0_2023.09.14-21.57.41,1713.057,0.47,
ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=265374866_hash=2c17bef2_2023.09.14-03.38,ACSEmployment,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=265374866_hash=2c17bef2_2023.09.14-03.38.49,7635.759,69.798,1004.0
ACSEmployment_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=32587887_hash=cf2164ea_2023.09.14-14.15,ACSEmployment,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=32587887_hash=cf2164ea_2023.09.14-14.15.09,127.031,0.434,2.577
ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=642897366_hash=1d611ce1_2023.09.15-07.26,ACSEmployment,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=642897366_hash=1d611ce1_2023.09.15-07.26.53,3737.733,0.36,826.135
ACSEmployment_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=932336240_hash=49ce25d0_2023.09.14-21.04,ACSEmployment,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=932336240_hash=49ce25d0_2023.09.14-21.04.35,1383.457,0.459,
ACSEmployment_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=195168214_hash=33202516_2023.09.14-17.37,ACSEmployment,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=195168214_hash=33202516_2023.09.14-17.37.56,7977.79,206.281,
ACSEmployment_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=170957387_hash=d1d0e024_2023.09.14-19.44,ACSEmployment,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=170957387_hash=d1d0e024_2023.09.14-19.44.39,1494.163,5.223,
ACSEmployment_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=379530638_hash=a93c7ed2_2023.09.12-19.01,ACSEmployment,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=379530638_hash=a93c7ed2_2023.09.12-19.01.18,14843.245,54.904,
ACSEmployment_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=834179084_hash=5e67e177_2023.09.16-06.40,ACSEmployment,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=834179084_hash=5e67e177_2023.09.16-06.40.39,218.174,25.805,2.672
ACSEmployment_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=377095951_hash=01d72511_2023.09.12-01.32,ACSEmployment,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=377095951_hash=01d72511_2023.09.12-01.32.14,6488.926,156.397,2.309
ACSEmployment_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=901769080_hash=cf2164ea_2023.09.12-04.20,ACSEmployment,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=901769080_hash=cf2164ea_2023.09.12-04.20.40,432.951,0.398,2.343
ACSEmployment_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=334397710_hash=9758189e_2023.09.12-12.40,ACSEmployment,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=334397710_hash=9758189e_2023.09.12-12.40.49,767.775,19.923,
ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=785935143_hash=1d611ce1_2023.09.14-09.43,ACSEmployment,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=785935143_hash=1d611ce1_2023.09.14-09.43.49,969.89,0.379,768.174
ACSEmployment_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=592837845_hash=d1d0e024_2023.09.15-15.09,ACSEmployment,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=592837845_hash=d1d0e024_2023.09.15-15.09.04,67743.431,95.606,
ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=265374858_hash=2c17bef2_2023.09.14-02.19,ACSEmployment,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=265374858_hash=2c17bef2_2023.09.14-02.19.47,2137.25,951.889,869.865
ACSEmployment_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=889562049_hash=a93c7ed2_2023.09.11-11.24,ACSEmployment,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=889562049_hash=a93c7ed2_2023.09.11-11.24.18,11143.681,40.642,
ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=13087434_hash=2c17bef2_2023.09.16-07.21,ACSEmployment,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=13087434_hash=2c17bef2_2023.09.16-07.21.48,92.225,10.966,886.511
ACSEmployment_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=836819570_hash=d6cc83c3_2023.09.14-17.23,ACSEmployment,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=836819570_hash=d6cc83c3_2023.09.14-17.23.24,28.606,0.439,
ACSEmployment_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=425503170_hash=59fdc808_2023.09.16-15.24,ACSEmployment,"NN, CR",NN,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=425503170_hash=59fdc808_2023.09.16-15.24.21,2831.524,8.38,2.57
ACSEmployment_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=698775595_hash=cd83fcfe_2023.09.11-10.02,ACSEmployment,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=698775595_hash=cd83fcfe_2023.09.11-10.02.41,36.369,8.03,
ACSEmployment_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=430664424_hash=0ad6c93f_2023.09.16-05.13,ACSEmployment,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSEmployment_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=430664424_hash=0ad6c93f_2023.09.16-05.13.57,1295.969,182.337,
