index,dataset,expID,base_model,meta_model,preproc_model,results_dir_path,model_time,postproc_time,preproc_time
ACSEmployment_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=834789168_hash=6d081cab_2023.09.07-20.17,ACSEmployment,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=834789168_hash=6d081cab_2023.09.07-20.17.24,8066.439,53.625,23.556
ACSEmployment_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=650710892_hash=d1d0e024_2023.09.08-14.15,ACSEmployment,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=650710892_hash=d1d0e024_2023.09.08-14.15.32,3082.711,9.484,
ACSEmployment_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=676464299_hash=0ad6c93f_2023.09.07-08.03,ACSEmployment,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=676464299_hash=0ad6c93f_2023.09.07-08.03.31,2155.339,456.196,
ACSEmployment_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=719151256_hash=5e67e177_2023.09.08-10.19,ACSEmployment,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=719151256_hash=5e67e177_2023.09.08-10.19.07,59.804,2.778,2.572
ACSEmployment_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=711241109_hash=cf2164ea_2023.09.08-18.47,ACSEmployment,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=711241109_hash=cf2164ea_2023.09.08-18.47.28,444.567,0.545,2.829
ACSEmployment_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=575916665_hash=2802037a_2023.09.07-18.00,ACSEmployment,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=575916665_hash=2802037a_2023.09.07-18.00.39,2679.887,148.09,
ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=570208542_hash=2c17bef2_2023.09.08-10.19,ACSEmployment,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=570208542_hash=2c17bef2_2023.09.08-10.19.06,3295.79,32.163,22.875
ACSEmployment_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=934357378_hash=5a45a9aa_2023.09.08-12.32,ACSEmployment,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=934357378_hash=5a45a9aa_2023.09.08-12.32.02,2701.427,11.756,
ACSEmployment_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=727683867_hash=2802037a_2023.09.08-11.43,ACSEmployment,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=727683867_hash=2802037a_2023.09.08-11.43.04,462.535,13.284,
ACSEmployment_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=441536290_hash=2802037a_2023.09.08-05.13,ACSEmployment,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=441536290_hash=2802037a_2023.09.08-05.13.56,1276.988,37.95,
ACSEmployment_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=82596557_hash=2d6f5224_2023.09.08-09.02,ACSEmployment,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=82596557_hash=2d6f5224_2023.09.08-09.02.15,3453.076,1.58,
ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=926109117_hash=1d611ce1_2023.09.07-10.10,ACSEmployment,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=926109117_hash=1d611ce1_2023.09.07-10.10.11,1306.058,0.491,20.039
ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=926109115_hash=1d611ce1_2023.09.07-10.10,ACSEmployment,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=926109115_hash=1d611ce1_2023.09.07-10.10.11,1503.458,0.434,24.795
ACSEmployment_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=754482952_hash=9758189e_2023.09.07-04.16,ACSEmployment,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=754482952_hash=9758189e_2023.09.07-04.16.10,178.731,8.482,
ACSEmployment_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=106742349_hash=cd83fcfe_2023.09.08-05.02,ACSEmployment,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=106742349_hash=cd83fcfe_2023.09.08-05.02.56,268.958,91.117,
ACSEmployment_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=793282305_hash=cd83fcfe_2023.09.08-11.33,ACSEmployment,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=793282305_hash=cd83fcfe_2023.09.08-11.33.41,28.119,4.149,
ACSEmployment_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=902181185_hash=9758189e_2023.09.08-05.47,ACSEmployment,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=902181185_hash=9758189e_2023.09.08-05.47.50,1784.399,10.446,
ACSEmployment_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=386253316_hash=d6cc83c3_2023.09.08-05.37,ACSEmployment,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=386253316_hash=d6cc83c3_2023.09.08-05.37.21,92.657,0.894,
ACSEmployment_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=443635711_hash=a93c7ed2_2023.09.07-18.48,ACSEmployment,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=443635711_hash=a93c7ed2_2023.09.07-18.48.36,48859.081,317.246,
ACSEmployment_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=310364218_hash=2802037a_2023.09.07-03.40,ACSEmployment,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=310364218_hash=2802037a_2023.09.07-03.40.21,136.172,4.385,
ACSEmployment_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=342710318_hash=a93c7ed2_2023.09.07-05.42,ACSEmployment,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=342710318_hash=a93c7ed2_2023.09.07-05.42.44,25813.087,86.874,
ACSEmployment_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=59025781_hash=01d72511_2023.09.07-08.49,ACSEmployment,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=59025781_hash=01d72511_2023.09.07-08.49.53,829.679,16.049,2.656
ACSEmployment_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=895858715_hash=0ad6c93f_2023.09.08-10.16,ACSEmployment,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=895858715_hash=0ad6c93f_2023.09.08-10.16.20,243.831,44.555,
ACSEmployment_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=825470351_hash=2d6f5224_2023.09.08-14.58,ACSEmployment,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=825470351_hash=2d6f5224_2023.09.08-14.58.14,1976.329,2.15,
ACSEmployment_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=626090493_hash=5a45a9aa_2023.09.08-05.59,ACSEmployment,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=626090493_hash=5a45a9aa_2023.09.08-05.59.37,4752.905,148.785,
ACSEmployment_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=310364219_hash=2802037a_2023.09.07-03.40,ACSEmployment,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=310364219_hash=2802037a_2023.09.07-03.40.21,1113.559,37.229,
ACSEmployment_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=985962092_hash=50e53108_2023.09.08-19.18,ACSEmployment,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=985962092_hash=50e53108_2023.09.08-19.18.20,571.388,7.842,22.196
ACSEmployment_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=711241102_hash=cf2164ea_2023.09.08-18.39,ACSEmployment,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=711241102_hash=cf2164ea_2023.09.08-18.39.57,66.111,0.655,3.335
ACSEmployment_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=548764534_hash=5a45a9aa_2023.09.07-18.19,ACSEmployment,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=548764534_hash=5a45a9aa_2023.09.07-18.19.35,2199.945,19.464,
ACSEmployment_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=650710882_hash=d1d0e024_2023.09.08-14.00,ACSEmployment,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=650710882_hash=d1d0e024_2023.09.08-14.00.02,2101.94,7.897,
ACSEmployment_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=287916224_hash=2d6f5224_2023.09.07-19.03,ACSEmployment,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=287916224_hash=2d6f5224_2023.09.07-19.03.44,1707.818,1.729,
ACSEmployment_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=7871177_hash=01d72511_2023.09.07-20.10,ACSEmployment,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=7871177_hash=01d72511_2023.09.07-20.10.23,8174.204,141.134,3.25
ACSEmployment_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=626090499_hash=5a45a9aa_2023.09.08-06.07,ACSEmployment,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=626090499_hash=5a45a9aa_2023.09.08-06.07.54,19510.857,533.022,
ACSEmployment_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=754482939_hash=9758189e_2023.09.07-04.08,ACSEmployment,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=754482939_hash=9758189e_2023.09.07-04.08.10,44127.567,279.368,
ACSEmployment_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=806254239_hash=d1d0e024_2023.09.07-06.04,ACSEmployment,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=806254239_hash=d1d0e024_2023.09.07-06.04.22,57265.644,149.917,
ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=517529636_hash=2c17bef2_2023.09.07-19.54,ACSEmployment,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=517529636_hash=2c17bef2_2023.09.07-19.54.30,37.475,1.416,27.3
ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=447079749_hash=1d611ce1_2023.09.08-11.01,ACSEmployment,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=447079749_hash=1d611ce1_2023.09.08-11.01.44,26.906,0.322,21.473
ACSEmployment_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=806254244_hash=d1d0e024_2023.09.07-06.16,ACSEmployment,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=806254244_hash=d1d0e024_2023.09.07-06.16.43,3769.959,10.796,
ACSEmployment_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=916826384_hash=6d081cab_2023.09.07-09.19,ACSEmployment,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=916826384_hash=6d081cab_2023.09.07-09.19.53,18922.352,103.132,21.949
ACSEmployment_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=953098491_hash=9758189e_2023.09.08-12.11,ACSEmployment,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=953098491_hash=9758189e_2023.09.08-12.11.06,503.703,9.853,
ACSEmployment_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=654250206_hash=2d6f5224_2023.09.07-06.58,ACSEmployment,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=654250206_hash=2d6f5224_2023.09.07-06.58.12,2702.385,0.988,
ACSEmployment_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=342710312_hash=a93c7ed2_2023.09.07-05.31,ACSEmployment,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=342710312_hash=a93c7ed2_2023.09.07-05.31.04,47490.308,167.357,
ACSEmployment_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=137370184_hash=5e67e177_2023.09.07-19.50,ACSEmployment,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=137370184_hash=5e67e177_2023.09.07-19.50.10,74.444,3.7,2.857
ACSEmployment_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=746679768_hash=50e53108_2023.09.08-11.18,ACSEmployment,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=746679768_hash=50e53108_2023.09.08-11.18.59,14594.537,20.528,24.255
ACSEmployment_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=205312137_hash=55a39d9d_2023.09.07-07.43,ACSEmployment,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=205312137_hash=55a39d9d_2023.09.07-07.43.25,27432.406,75.917,
ACSEmployment_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=641903986_hash=50e53108_2023.09.07-10.50,ACSEmployment,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=641903986_hash=50e53108_2023.09.07-10.50.35,40700.526,130.05,25.654
ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=570208540_hash=2c17bef2_2023.09.08-10.19,ACSEmployment,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=570208540_hash=2c17bef2_2023.09.08-10.19.06,755.526,86.731,21.77
ACSEmployment_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=825470339_hash=2d6f5224_2023.09.08-14.39,ACSEmployment,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSEmployment_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=825470339_hash=2d6f5224_2023.09.08-14.39.41,2154.041,2.362,
